file_name,normalized_transcription
lesmis_3803,"C'était à qui l'appellerait madame la baronne. L'officier Théodule Gillenormand, maintenant capitaine, était venu de Chartres,"
lesmis_3804,"où il tenait garnison, pour assister à la noce de son cousin Pontmercy. Cosette ne le reconnut pas."
lesmis_3805,"Lui, de son côté, habitué à être trouvé joli par les femmes, ne se souvint pas plus de Cosette que d'une autre."
lesmis_3806,--Comme j'ai eu raison de ne pas croire à cette histoire du lancier! disait à part soi le père Gillenormand.
lesmis_3807,Cosette n'avait jamais été plus tendre avec Jean Valjean. Elle était à l'unisson du père Gillenormand;
lesmis_3808,"pendant qu'il érigeait la joie en aphorismes et en maximes, elle exhalait l'amour et la bonté comme un parfum."
lesmis_3809,"Le bonheur veut tout le monde heureux. Elle retrouvait, pour parler à Jean Valjean, des inflexions de voix du temps qu'elle était petite fille."
lesmis_3810,Elle le caressait du sourire. Un banquet avait été dressé dans la salle à manger.
lesmis_3811,Un éclairage à giorno est l'assaisonnement nécessaire d'une grande joie. La brume et l'obscurité ne sont point acceptées par les heureux.
lesmis_3812,"Ils ne consentent pas à être noirs. La nuit, oui; les ténèbres, non."
lesmis_3813,"Si l'on n'a pas de soleil, il faut en faire un. La salle à manger était une fournaise de choses gaies."
lesmis_3814,"Au centre, au-dessus de la table blanche et éclatante, un lustre de Venise à lames plates,"
lesmis_3815,"avec toutes sortes d'oiseaux de couleur, bleus, violets, rouges, verts, perchés au milieu des bougies;"
lesmis_3816,"autour du lustre des girandoles, sur le mur des miroirs-appliques à triples et quintuples branches;"
lesmis_3817,"glaces, cristaux, verreries, vaisselles, porcelaines, faïences, poteries, orfèvreries, argenteries,"
lesmis_3818,"tout étincelait et se réjouissait. Les vides entre les candélabres étaient comblés par les bouquets,"
lesmis_3819,"en sorte que, là où il n'y avait pas une lumière, il y avait une fleur."
lesmis_3820,Dans l'antichambre trois violons et une flûte jouaient en sourdine des quatuors de Haydn.
lesmis_3821,"Jean Valjean s'était assis sur une chaise dans le salon derrière la porte, dont le battant se repliait sur lui de façon à le cacher presque."
lesmis_3822,"Quelques instants avant qu'on se mît à table, Cosette vint, comme par coup de tête, lui faire une grande révérence en étalant de ses deux mains sa toilette de mariée, et, avec un regard tendrement espiègle, elle lui demanda:"
lesmis_3823,"--Père, êtes-vous content? --Oui, dit Jean Valjean, je suis content. --Eh bien, riez alors."
lesmis_3824,"Jean Valjean se mit à rire. Quelques instants après, Basque annonça que le dîner était servi."
lesmis_3825,"Les convives, précédés de M. Gillenormand donnant le bras à Cosette,"
lesmis_3826,"entrèrent dans la salle à manger, et se répandirent, selon l'ordre voulu, autour de la table."
lesmis_3827,"Deux grands fauteuils y figuraient, à droite et à gauche de la mariée, le premier pour M. Gillenormand, le second pour Jean Valjean."
lesmis_3828,M. Gillenormand s'assit. L'autre fauteuil resta vide. On chercha des yeux «M. Fauchelevent».
lesmis_3829,Il n'était plus là. M. Gillenormand interpella Basque. --Sais-tu où est M. Fauchelevent?
lesmis_3830,"--Monsieur, répondit Basque. Précisément. Monsieur Fauchelevent m'a dit de dire à monsieur qu'il souffrait un peu de sa main malade,"
lesmis_3831,et qu'il ne pourrait dîner avec monsieur le baron et madame la baronne. Qu'il priait qu'on l'excusât. Qu'il viendrait demain matin.
lesmis_3832,"Il vient de sortir. Ce fauteuil vide refroidit un moment l'effusion du repas de noces. Mais,"
lesmis_3833,"M. Fauchelevent absent, M. Gillenormand était là, et le grand-père rayonnait pour deux."
lesmis_3834,"Il affirma que M. Fauchelevent faisait bien de se coucher de bonne heure, s'il souffrait, mais que ce n'était qu'un «bobo»."
lesmis_3835,"Cette déclaration suffit. D'ailleurs, qu'est-ce qu'un coin obscur dans une telle submersion de joie?"
lesmis_3836,Cosette et Marius étaient dans un de ces moments égoïstes et bénis où l'on n'a pas d'autre faculté que de percevoir le bonheur.
lesmis_3837,"Et puis, M. Gillenormand eut une idée.--Pardieu, ce fauteuil est vide. Viens-y, Marius."
lesmis_3838,"Ta tante, quoiqu'elle ait droit à toi, te le permettra. Ce fauteuil est pour toi. C'est légal, et c'est gentil."
lesmis_3839,Fortunatus près de Fortunata.--Applaudissement de toute la table. Marius prit près de Cosette la place de Jean Valjean;
lesmis_3840,"et les choses s'arrangèrent de telle sorte que Cosette, d'abord triste de l'absence de Jean Valjean, finit par en être contente."
lesmis_3841,"Du moment où Marius était le remplaçant, Cosette n'eût pas regretté Dieu."
lesmis_3842,Elle mit son doux petit pied chaussé de satin blanc sur le pied de Marius.
lesmis_3843,"Le fauteuil occupé, M. Fauchelevent fut effacé; et rien ne manqua."
lesmis_3844,"Et, cinq minutes après, la table entière riait d'un bout à l'autre avec toute la verve de l'oubli."
lesmis_3845,"Au dessert, M. Gillenormand debout, un verre de vin de champagne en main, à demi plein pour que le tremblement de ses quatre-vingt-douze ans ne le fît pas déborder, porta la santé des mariés."
lesmis_3846,"--Vous n'échapperez pas à deux sermons, s'écria-t-il. Vous avez eu le matin celui du curé, vous aurez le soir celui du"
lesmis_3847,"Écoutez-moi; je vais vous donner un conseil: adorez-vous. Je ne fais pas un tas de giries,"
lesmis_3848,"je vais au but, soyez heureux. Il n'y a pas dans la création d'autres sages que les tourtereaux. Les philosophes disent: Modérez vos joies."
lesmis_3849,"Moi je dis: Lâchez-leur la bride, à vos joies. Soyez épris comme des diables. Soyez enragés."
lesmis_3850,"Les philosophes radotent. Je voudrais leur faire rentrer leur philosophie dans la gargoine. Est-ce qu'il peut y avoir trop de parfums,"
lesmis_3851,"trop de boutons de rose ouverts, trop de rossignols chantants, trop de feuilles vertes, trop d'aurore dans la vie? est-ce qu'on peut trop s'aimer?"
lesmis_3852,"est-ce qu'on peut trop se plaire l'un à l'autre? Prends garde, Estelle, tu es trop jolie! Prends garde, Némorin, tu es trop beau!"
lesmis_3853,"La bonne balourdise! Est-ce qu'on peut trop s'enchanter, trop se cajoler, trop se charmer? est-ce qu'on peut trop être vivant?"
lesmis_3854,"est-ce qu'on peut trop être heureux? Modérez vos joies. Ah ouiche! À bas les philosophes! La sagesse, c'est la jubilation."
lesmis_3855,"Jubilez, jubilons. Sommes-nous heureux parce que nous sommes bons, ou sommes-nous bons parce que nous sommes heureux?"
lesmis_3856,"Le Sancy s'appelle-t-il le Sancy parce qu'il a appartenu à Harlay de Sancy, ou parce qu'il pèse cent six carats? Je n'en sais rien;"
lesmis_3857,"la vie est pleine de ces problèmes-là; l'important c'est d'avoir le Sancy, et le bonheur. Soyons heureux sans chicaner."
lesmis_3858,"Obéissons aveuglément au soleil. Qu'est-ce que le soleil? C'est l'amour. Qui dit amour, dit femme."
lesmis_3859,"Ah! ah! voilà une toute-puissance, c'est la femme."
lesmis_3860,"Demandez à ce démagogue de Marius s'il n'est pas l'esclave de cette petite tyranne de Cosette. Et de son plein gré, le lâche!"
lesmis_3861,"La femme! Il n'y a pas de Robespierre qui tienne, la femme règne. Je ne suis plus royaliste que de cette royauté-là."
lesmis_3862,Qu'est-ce qu'Adam? C'est le royaume d'Ève. Pas de 89 pour Ève.
lesmis_3863,"Il y avait le sceptre royal surmonté d'une fleur de lys, il y avait le sceptre impérial surmonté d'un globe,"
lesmis_3864,"il y avait le sceptre de Charlemagne qui était en fer, il y avait le sceptre de Louis le Grand qui était en or,"
lesmis_3865,"la révolution les a tordus entre son pouce et son index, comme des fétus de paille de deux liards;"
lesmis_3866,"c'est fini, c'est cassé, c'est par terre, il n'y a plus de sceptre;"
lesmis_3867,mais faites-moi donc des révolutions contre ce petit mouchoir brodé qui sent le patchouli! Je voudrais vous y voir. Essayez.
lesmis_3868,"Pourquoi est-ce solide? Parce que c'est un chiffon. Ah! vous êtes le dix-neuvième siècle? Eh bien, après?"
lesmis_3869,"Nous étions le dix-huitième, nous! Et nous étions aussi bêtes que vous."
lesmis_3870,"Ne vous imaginez pas que vous ayez changé grand'chose à l'univers, parce que votre trousse-galant s'appelle le choléra morbus, et parce que votre bourrée s'appelle la cachucha."
lesmis_3871,"Au fond, il faudra bien toujours aimer les femmes. Je vous défie de sortir de là. Ces diablesses sont nos anges. Oui, l'amour,"
lesmis_3872,"la femme, le baiser, c'est un cercle dont je vous défie de sortir; et, quant à moi, je voudrais bien y rentrer."
lesmis_3873,"Lequel de vous a vu se lever dans l'infini, apaisant tout au-dessous d'elle, regardant les flots comme une femme, l'étoile Vénus,"
lesmis_3874,"la grande coquette de l'abîme, la Célimène de l'océan? L'océan, voilà un rude Alceste."
lesmis_3875,"Eh bien, il a beau bougonner, Vénus paraît, il faut qu'il sourie. Cette bête brute se soumet. Nous sommes tous ainsi."
lesmis_3876,"Colère, tempête, coups de foudre, écume jusqu'au plafond. Une femme entre en scène, une étoile se lève; à plat ventre!"
lesmis_3877,"Marius se battait il y a six mois; il se marie aujourd'hui. C'est bien fait. Oui, Marius, oui, Cosette,"
lesmis_3878,"vous avez raison. Existez hardiment l'un pour l'autre, faites-vous des mamours,"
lesmis_3879,"faites-nous crever de rage de n'en pouvoir faire autant, idolâtrez-vous."
lesmis_3880,"Prenez dans vos deux becs tous les petits brins de félicité qu'il y a sur la terre, et arrangez-vous en un nid pour la vie."
lesmis_3881,"Pardi, aimer, être aimé, le beau miracle quand on est jeune! Ne vous figurez pas que vous ayez inventé cela."
lesmis_3882,"Moi aussi, j'ai rêvé, j'ai songé, j'ai soupiré; moi aussi, j'ai eu une âme clair de lune."
lesmis_3883,L'amour est un enfant de six mille ans. L'amour a droit à une longue barbe blanche.
lesmis_3884,"Mathusalem est un gamin près de Cupidon. Depuis soixante siècles, l'homme et la femme se tirent d'affaire en aimant."
lesmis_3885,"Le diable, qui est malin, s'est mis à haïr l'homme; l'homme, qui est plus malin, s'est mis à aimer la femme. De cette façon,"
lesmis_3886,il s'est fait plus de bien que le diable ne lui a fait de mal. Cette finesse-là a été trouvée dès le paradis terrestre.
lesmis_3887,"Mes amis, l'invention est vieille, mais elle est toute neuve. Profitez-en."
lesmis_3888,Soyez Daphnis et Chloé en attendant que vous soyiez Philémon et Baucis.
lesmis_3889,"Faites en sorte que, quand vous êtes l'un avec l'autre, rien ne vous manque,"
lesmis_3890,"et que Cosette soit le soleil pour Marius, et que Marius soit l'univers pour Cosette. Cosette, que le beau temps, ce soit le sourire de votre mari;"
lesmis_3891,"Marius, que la pluie, ce soit les larmes de ta femme. Et qu'il ne pleuve jamais dans votre ménage."
lesmis_3892,"Vous avez chipé à la loterie le bon numéro, l'amour dans le sacrement; vous avez le gros lot,"
lesmis_3893,"gardez-le bien, mettez-le sous clef, ne le gaspillez pas, adorez-vous, et fichez-vous du reste. Croyez ce que je dis là. C'est du bon sens."
lesmis_3894,Bon sens ne peut mentir. Soyez-vous l'un pour l'autre une religion. Chacun a sa façon d'adorer Dieu.
lesmis_3895,"Saperlotte! la meilleure manière d'adorer Dieu, c'est d'aimer sa femme. Je t'aime! voilà mon catéchisme."
lesmis_3896,Quiconque aime est orthodoxe. Le juron de Henri IV met la sainteté entre la ripaille et l'ivresse.
lesmis_3897,Ventre-saint-gris! je ne suis pas de la religion de ce juron-là. La femme y est oubliée.
lesmis_3898,"Cela m'étonne de la part du juron de Henri IV. Mes amis, vive la femme! je suis vieux, à ce qu'on dit;"
lesmis_3899,c'est étonnant comme je me sens en train d'être jeune. Je voudrais aller écouter des musettes dans les bois.
lesmis_3900,"Ces enfants-là qui réussissent à être beaux et contents, cela me grise. Je me marierais bellement si quelqu'un voulait."
lesmis_3901,Il est impossible de s'imaginer que Dieu nous ait faits pour autre chose que ceci:
lesmis_3902,"idolâtrer, roucouler, adoniser, être pigeon, être coq,"
lesmis_3903,"becqueter ses amours du matin au soir, se mirer dans sa petite femme, être fier, être triomphant, faire jabot;"
lesmis_3904,"voilà le but de la vie. Voilà, ne vous en déplaise, ce que nous pensions, nous autres, dans notre temps dont nous étions les jeunes gens."
lesmis_3905,"Ah! vertu-bamboche! qu'il y en avait donc de charmantes femmes, à cette époque-là, et des minois, et des tendrons!"
lesmis_3906,"J'y exerçais mes ravages. Donc aimez-vous. Si l'on ne s'aimait pas, je ne vois pas vraiment à quoi cela servirait qu'il y eût un printemps;"
lesmis_3907,"et, quant à moi, je prierais le bon Dieu de serrer toutes les belles choses qu'il nous montre, et"
lesmis_3908,"de nous les reprendre, et de remettre dans sa boîte les fleurs, les oiseaux et les jolies filles."
lesmis_3909,"Mes enfants, recevez la bénédiction du vieux bonhomme."
lesmis_3910,"La soirée fut vive, gaie, aimable. La belle humeur souveraine du grand-père donna l'ut à toute la fête, et chacun se régla sur cette cordialité presque centenaire."
lesmis_3911,"On dansa un peu, on rit beaucoup; ce fut une noce bonne enfant. On eût pu y convier le bonhomme Jadis."
lesmis_3912,"Du reste il y était dans la personne du père Gillenormand. Il y eut tumulte, puis silence. Les mariés disparurent."
lesmis_3913,Un peu après minuit la maison Gillenormand devint un temple. Ici nous nous arrêtons.
lesmis_3914,"Sur le seuil des nuits de noce un ange est debout, souriant, un doigt sur la bouche."
lesmis_3915,L'âme entre en contemplation devant ce sanctuaire où se fait la célébration de l'amour.
lesmis_3916,Il doit y avoir des lueurs au-dessus de ces maisons-là.
lesmis_3917,La joie qu'elles contiennent doit s'échapper à travers les pierres des murs en clarté et rayer vaguement les ténèbres.
